Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Fwd IAT Mean,Bwd IAT Mean,Packet Length Mean,SYN Flag Count,ACK Flag Count,Label
19,1,1,6,6,631578.9474,105263.1579,19.0,0.0,0.0,6.0,0,1,1
1364793,3,5,26,11607,8523.636918,5.861694777,194970.4286,340.0,341195.25,1292.555556,0,0,1
70,2,2,4,12,228571.4286,57142.85714,23.33333333,48.0,48.0,3.6,0,0,0
154,2,2,90,222,2025974.026,25974.02597,51.33333333,3.0,4.0,71.4,0,0,0
77128,2,2,94,220,4071.154445,51.86184006,25709.33333,1.0,4.0,72.2,0,0,0
6008521,8,5,623,3316,655.568982783,2.1635940026,500710.083333333,858360.142857143,45776.5,281.3571428571,0,0,0
110439629,24,19,2682,10650,120.717537,0.389352992,2629514.976,4800119.609,6133488.222,303.0,0,0,0
330,2,0,12,0,36363.6363636364,6060.6060606061,330.0,330.0,0.0,6.0,0,1,0
99601601,7,5,302,11595,119.4458712,0.120479991,9054691.0,16600000.0,5852.5,915.1538462,0,1,1
23628,1,1,47,132,7575.757576,84.64533604,23628.0,0.0,0.0,75.33333333,0,0,0
6011590,3,1,0,0,0.0,0.6653813717,2003863.33333333,3005795.0,0.0,0.0,0,0,0
78,1,1,0,0,0.0,25641.02564,78.0,0.0,0.0,0.0,0,1,0
140,1,1,0,0,0.0,14285.71429,140.0,0.0,0.0,0.0,0,1,0
187911,7,7,376,3788,22159.42654,74.50335531,14454.69231,25910.16667,24753.5,277.6,0,0,0
47313,2,2,78,424,10610.1917,84.54336018,15771.0,49.0,4.0,108.2,0,0,0
159,2,2,88,188,1735849.05660377,25157.2327044025,53.0,3.0,3.0,64.0,0,0,0
98864683,9,6,311,11595,120.4272308,0.151722532,7061763.071,12300000.0,30288.0,744.125,0,1,1
3,2,0,4,0,1333333.333,666666.6667,3.0,3.0,0.0,2.0,0,0,0
83440139,5,7,343,11595,143.0726284,0.143815676,7585467.182,20800000.0,13900000.0,918.7692308,0,0,1
1,2,0,617,0,617000000.0,2000000.0,1.0,1.0,0.0,411.3333333,1,1,0
3038920,4,0,24,0,7.897542548,1.316257091,1012973.333,1012973.333,0.0,6.0,0,1,1
39978893,7,6,349,6429,169.5394617,0.325171585,3331574.417,6663148.833,5197.2,484.1428571,0,0,0
27,1,1,0,0,0.0,74074.07407,27.0,0.0,0.0,0.0,0,1,0
39773256,2,2,98,174,6.83876623,0.100570092,13300000.0,39700000.0,39800000.0,65.0,0,0,0
60822,2,2,64,250,5162.6056361185,65.7656768932,20274.0,3.0,4.0,69.2,0,0,0
168,1,1,6,6,71428.57143,11904.7619,168.0,0.0,0.0,6.0,0,1,0
1905,3,1,18,6,12598.4251968504,2099.7375328084,635.0,952.5,0.0,6.0,0,0,0
225600,18,13,1575,12519,62473.4042553192,137.4113475177,7520.0,13270.5882352941,7865.5,440.4375,0,0,0
681,7,4,484,414,1318649.04552129,16152.7165932452,68.1,113.5,191.6666666667,74.8333333333,0,0,0
4006353,2,0,0,0,0.0,0.4992071343,4006353.0,4006353.0,0.0,0.0,0,1,0
16,1,1,0,6,375000.0,125000.0,16.0,0.0,0.0,2.0,0,0,1
152,2,2,82,212,1934210.526,26315.78947,50.66666667,3.0,4.0,67.0,0,0,0
176304,3,0,18,0,102.096379,17.01606316,88152.0,88152.0,0.0,6.0,0,1,0
31109,2,2,82,424,16265.3894371404,128.5801536533,10369.6666666667,3.0,3.0,109.4,0,0,0
3934851,5,0,30,0,7.624176875,1.270696146,983712.75,983712.75,0.0,6.0,0,1,1
3064848,4,4,393,510,294.6312509,2.61024364,437835.4286,74917.0,1004675.333,100.3333333,0,0,0
202,2,2,102,158,1287128.713,19801.9802,67.33333333,49.0,48.0,62.2,0,0,0
722217,3,6,26,11607,16107.34724,12.46162857,90277.125,287.0,144433.0,1163.3,0,0,1
2758,3,5,382,11595,4342639.594,2900.652647,394.0,874.5,678.0,1330.777778,0,0,1
53,1,1,0,0,0.0,37735.84906,53.0,0.0,0.0,0.0,0,1,0
4,3,0,43,0,10800000.0,750000.0,2.0,2.0,0.0,12.25,0,1,0
206,2,0,0,0,0.0,9708.737864,206.0,206.0,0.0,0.0,0,1,0
76586,1,1,52,68,1566.866007,26.11443345,76586.0,0.0,0.0,57.33333333,0,0,0
119319794,20,16,1427,845,19.04126653,0.301710209,3409136.971,6279989.158,7622347.067,61.40540541,0,0,0
43,1,1,0,6,139534.8837,46511.62791,43.0,0.0,0.0,2.0,0,0,1
39002,1,1,0,0,0.0,51.27942157,39002.0,0.0,0.0,0.0,0,1,0
31066,2,2,78,156,7532.350479624,128.7581278568,10355.3333333333,4.0,3.0,54.6,0,0,0
3,2,0,12,0,4000000.0,666666.6667,3.0,3.0,0.0,6.0,0,0,0
184,2,2,46,46,500000.0,21739.13043,61.33333333,1.0,1.0,23.0,0,0,0
36,1,1,0,0,0.0,55555.55556,36.0,0.0,0.0,0.0,0,1,0
84265097,5,7,350,11595,141.7550139,0.142407716,7660463.364,21000000.0,14000000.0,919.3076923,0,0,1
115542710,39,40,1231,53852,476.7328029609,0.6837298519,1481316.7948718,3040597.63157895,2833429.51282051,688.5375,0,0,0
98264910,5,7,424,11595,122.3122272,0.122118872,8933173.636,24600000.0,16400000.0,925.0,0,0,1
992,2,0,0,0,0.0,2016.129032,992.0,992.0,0.0,0.0,0,1,1
60542425,14,13,799,3764,75.3686361258,0.4459682611,2328554.80769231,4657109.61538462,5040966.33333333,162.9642857143,0,0,0
39,1,1,0,6,153846.1538,51282.05128,39.0,0.0,0.0,2.0,0,0,1
166,2,2,84,116,1204819.277,24096.38554,55.33333333,14.0,4.0,48.4,0,0,0
443,2,0,0,0,0.0,4514.672686,443.0,443.0,0.0,0.0,0,1,0
80697,10,5,713,479,14771.3050051427,185.8805160043,5764.0714285714,8966.3333333333,12652.5,74.5,0,0,0
50143,1,1,52,80,2632.471133,39.88592625,50143.0,0.0,0.0,61.33333333,0,0,0
47,1,1,2,6,170212.766,42553.19149,47.0,0.0,0.0,3.333333333,0,0,1
57,1,1,2,6,140350.8772,35087.7193,57.0,0.0,0.0,3.333333333,0,0,1
182280,4,4,112,952,5837.173579,43.88852315,26040.0,60680.33333,52738.33333,121.3333333,0,0,0
175,2,2,78,356,2480000.0,22857.14286,58.33333333,1.0,4.0,94.6,0,0,0
116299655,26,25,787,18503,165.8646365,0.438522367,2325993.1,4651986.2,4629498.625,370.9615385,0,0,0
48786,2,2,54,128,3730.578445,81.99073505,16262.0,3.0,48.0,41.8,0,0,0
8132389,2,0,0,0,0.0,0.245930193,8132389.0,8132389.0,0.0,0.0,0,1,1
79,1,1,2,6,101265.8228,25316.4557,79.0,0.0,0.0,3.333333333,0,0,1
155920,21,25,819,36243,237698.8199,295.0230888,3464.888889,7796.0,5457.666667,788.5531915,0,0,0
4,2,0,37,0,9250000.0,500000.0,4.0,4.0,0.0,22.66666667,1,1,0
119999443,16,13,2687,1709,36.63350337,0.241667788,4285694.393,7999962.867,9999952.917,158.7,1,1,0
241,2,2,60,266,1352697.095,16597.51037,80.33333333,3.0,48.0,71.2,0,0,0
51086,2,2,84,228,6107.348393,78.29933837,17028.66667,3.0,48.0,70.8,0,0,0
37,1,1,0,0,0.0,54054.05405,37.0,0.0,0.0,0.0,0,1,0
3,2,0,12,0,4000000.0,666666.6667,3.0,3.0,0.0,6.0,0,1,0
72827508,7,6,665,224,12.20692599,0.17850398,6068959.0,12100000.0,14500000.0,66.78571429,1,1,0
175437,10,7,551,4506,28825.16231,96.9008818,10964.8125,19493.0,14880.83333,280.9444444,0,0,0
0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
66016713,2,2,96,96,2.9083544344,0.0605907174,22005571.0,65999990.0,65999705.0,48.0,0,0,0
59,1,1,0,6,101694.9153,33898.30508,59.0,0.0,0.0,2.0,0,0,1
1,2,0,0,0,0.0,2000000.0,1.0,1.0,0.0,0.0,0,1,1
66815,4,2,204,210,6196.213425,89.80019457,13363.0,10094.0,4.0,66.42857143,0,0,0
3,2,0,12,0,4000000.0,666666.666666667,3.0,3.0,0.0,6.0,0,0,0
3,2,0,12,0,4000000.0,666666.6667,3.0,3.0,0.0,6.0,0,0,0
214574,13,7,1433,3952,25096.2372,93.20793759,11293.36842,17881.16667,27816.33333,256.4285714,0,0,0
224714,1,1,0,0,0.0,8.900202035,224714.0,0.0,0.0,0.0,0,0,0
85368158,5,7,401,11595,140.5207783,0.140567634,7760741.636,21300000.0,14200000.0,923.2307692,0,0,1
61356,2,2,60,264,5280.6571484451,65.193298129,20452.0,3.0,4.0,70.8,0,0,0
70915,1,1,69,200,3793.273637,28.20277797,70915.0,0.0,0.0,112.6666667,0,0,0
91196,1,1,51,185,2587.8328,21.93078644,91196.0,0.0,0.0,95.66666667,0,0,0
197,2,2,86,214,1522842.64,20304.56853,65.66666667,3.0,48.0,68.6,0,0,0
95195,1,1,51,86,1439.151216,21.0095068,95195.0,0.0,0.0,62.66666667,0,0,0
5724800,5,1,135,46,31.6168250419,1.0480715484,1144960.0,1431200.0,0.0,32.4285714286,1,1,0
23760,2,2,90,146,9932.659933,168.3501684,7920.0,49.0,3.0,56.2,0,0,0
115192758,34,47,837,48971,432.388293021,0.7031692044,1439909.475,3490689.63636364,2398854.52173913,607.4146341463,0,0,0
430,2,2,88,188,641860.4651,9302.325581,143.3333333,2.0,4.0,64.0,0,0,0
24521,2,2,58,182,9787.529057,163.1254843,8173.666667,1.0,49.0,53.8,0,0,0
166,2,2,94,126,1325301.205,24096.38554,55.33333333,3.0,3.0,53.4,0,0,0
3,2,0,12,0,4000000.0,666666.666666667,3.0,3.0,0.0,6.0,0,1,0
118267053,15,13,1354,4702,51.20614614,0.236752327,4380261.222,8447646.643,9836385.75,208.8275862,0,0,0
166,2,2,96,128,1349397.59,24096.38554,55.33333333,3.0,4.0,54.4,0,0,0
86,1,1,0,0,0.0,23255.8139534884,86.0,0.0,0.0,0.0,0,1,0
24008,2,2,66,184,10413.1956,166.6111296,8002.666667,48.0,3.0,56.6,0,0,0
5876007,8,5,382,3938,735.1931337046,2.2123867449,489667.25,839429.571428571,20892.25,308.5714285714,0,0,0
5086895,3,1,0,0,0.0,0.786334296,1695631.667,2543447.5,0.0,0.0,0,0,0
44,1,1,2,6,181818.1818,45454.54545,44.0,0.0,0.0,3.333333333,0,0,1
436779,9,9,787,4143,11287.17269,41.2107725,25692.88235,54596.625,51475.0,259.4736842,0,0,0
1153960,8,10,1045,1069,1831.952581,15.59846095,67880.0,22043.28571,122637.8889,111.2631579,0,0,0
43,1,1,0,0,0.0,46511.62791,43.0,0.0,0.0,0.0,0,1,0
191,2,2,96,180,1445026.178,20942.40838,63.66666667,4.0,4.0,64.8,0,0,0
72,2,2,4,12,222222.2222,55555.55556,24.0,49.0,48.0,3.6,0,0,0
44,1,1,2,6,181818.1818,45454.54545,44.0,0.0,0.0,3.333333333,0,0,1
4,2,0,31,0,7750000.0,500000.0,4.0,4.0,0.0,20.66666667,1,1,0
9070,1,1,6,6,1323.0429988975,220.5071664829,9070.0,0.0,0.0,6.0,0,1,0
9971753,2,2,108,217,32.5920627998,0.4011330806,3323917.66666667,9941380.0,9792256.0,75.4,0,0,0
62467,1,1,43,167,3361.775017,32.01690493,62467.0,0.0,0.0,84.33333333,0,0,0
101394,1,1,40,88,1262.402115,19.72503304,101394.0,0.0,0.0,56.0,0,0,0
813515,11,7,947,3940,6007.264771,22.12620542,47853.82353,81351.5,131376.1667,257.2105263,0,0,0
292,2,2,90,354,1520547.945,13698.63014,97.33333333,3.0,4.0,97.8,0,0,0
13764,2,2,12,0,871.8395815,290.6131938,4588.0,471.0,13713.0,3.6,0,0,1
255,2,2,70,198,1050980.39215686,15686.2745098039,85.0,13.0,48.0,60.6,0,0,0
85605238,6,7,356,11595,139.6059433,0.151859866,7133769.833,17100000.0,24267.66667,853.6428571,0,1,1
122,2,0,12,0,98360.65574,16393.44262,122.0,122.0,0.0,6.0,0,1,0
80,2,1,0,0,0.0,37500.0,40.0,4.0,0.0,0.0,0,1,0
117674865,21,19,1357,14195,132.1607635,0.339919659,3017304.231,5883743.25,6536180.889,379.3170732,0,0,0
60120300,17,21,1105,18059,318.7608844,0.632066041,1624872.973,3147778.125,3004089.35,491.3846154,0,0,0
39811372,2,2,105,177,7.083403204,0.100473804,13300000.0,39800000.0,39800000.0,67.0,0,0,0
4028987,7,7,1728,324,509.3091638,3.474818856,309922.0769,345179.6667,671443.8333,136.8,0,0,0
23629,1,1,55,71,5332.430488,84.64175378,23629.0,0.0,0.0,60.33333333,0,0,0
11052619,23,23,3721,29247,2982.822442,4.161909499,245613.7556,47933.27273,497850.7727,701.4468085,0,0,0
591,2,0,0,0,0.0,3384.094755,591.0,591.0,0.0,0.0,0,1,0
227,2,2,94,220,1383259.912,17621.14537,75.66666667,1.0,2.0,72.2,0,0,0
72594791,16,15,728,5940,91.85232037,0.427027884,2419826.367,4839652.733,5027189.571,208.375,0,0,0
105655812,16,3,2541,6,24.10657731,0.179829199,5869767.333,7043714.933,51300000.0,127.35,0,0,1
992,2,0,0,0,0.0,2016.129032,992.0,992.0,0.0,0.0,0,1,1
117837909,22,20,1743,5222,59.10661568,0.356421803,2874095.341,5611329.0,5946717.895,161.9767442,0,0,0
85398000,8,5,1086,11595,148.4929389,0.152228389,7116500.0,12200000.0,127812.75,905.7857143,0,1,1
8976,2,0,0,0,0.0,222.8163993,8976.0,8976.0,0.0,0.0,0,1,0
70560,2,2,72,328,5668.93424,56.6893424,23520.0,1.0,3.0,87.2,0,0,0
17985,15,1,29206,6,1624242.424,889.6302474,1199.0,1284.642857,0.0,1804.235294,0,1,0
68839680,6,7,366,11595,173.751534,0.188844573,5736640.0,13700000.0,11500000.0,854.7857143,0,0,1
79055,10,5,713,479,15078.1101764594,189.7413193346,5646.7857142857,8783.8888888889,12934.5,74.5,0,0,0
17,1,1,0,6,352941.1765,117647.0588,17.0,0.0,0.0,2.0,0,0,1
4,2,0,12,0,3000000.0,500000.0,4.0,4.0,0.0,6.0,0,1,0
70541487,19,22,1731,11163,182.7860533,0.581218255,1763537.175,3494131.333,3358049.762,307.0,0,0,0
208,2,2,70,230,1442307.692,19230.76923,69.33333333,3.0,3.0,67.0,0,0,0
116144114,20,17,1634,707,20.15599344,0.318569738,3226225.389,6112848.105,6974606.563,61.60526316,0,0,0
258,2,2,56,568,2418604.651,15503.87597,86.0,4.0,4.0,130.4,0,0,0
61923565,179,219,20523,306782,5285.629146,6.427278533,155978.7531,347885.1966,283665.4083,820.3132832,0,0,0
4309465,3,5,92,175,61.95664659,1.856378924,615637.8571,2137255.5,1068601.5,34.77777778,1,1,0
30463,1,1,62,90,4989.65958704,65.6534156189,30463.0,0.0,0.0,71.3333333333,0,0,0
285,2,0,12,0,42105.26316,7017.54386,285.0,285.0,0.0,6.0,0,1,0
171,2,2,84,116,1169590.643,23391.81287,57.0,3.0,4.0,48.4,0,0,0
5631144,9,6,395,5066,969.7851804,2.663757134,402224.5714,703893.0,29797.0,341.3125,0,0,0
115105454,16,16,808,1061,16.23728446,0.278005941,3713079.161,7673696.933,7360758.0,56.63636364,0,0,0
179138,2,2,72,172,1362.078398,22.32915406,59712.66667,1.0,3.0,56.0,0,0,0
668558,1,1,55,146,300.6470643,2.991513077,668558.0,0.0,0.0,85.33333333,0,0,0
170,2,2,56,88,847058.823529412,23529.4117647059,56.6666666667,48.0,3.0,34.4,0,0,0
63109372,7,2,187,92,4.4208964716,0.1426095636,7888671.5,10518228.6666667,59006179.0,32.5,1,1,0
166,2,2,78,142,1325301.205,24096.38554,55.33333333,4.0,49.0,51.8,0,0,0
30272,1,1,56,72,4228.3298097252,66.067653277,30272.0,0.0,0.0,61.3333333333,0,0,0
1009,5,0,6,0,5946.481665,4955.401388,252.25,252.25,0.0,1.0,0,1,1
46741,2,2,62,364,9114.0540424895,85.5779722299,15580.3333333333,3.0,3.0,91.4,0,0,0
726,2,2,500,2860,4628099.174,5509.641873,242.0,2.0,49.0,722.0,0,0,0
16,1,1,2,6,500000.0,125000.0,16.0,0.0,0.0,3.333333333,0,0,1
87,1,1,0,0,0.0,22988.50575,87.0,0.0,0.0,0.0,0,1,0
54286,3,4,437,858,23855.1376,128.9466898,9047.666667,15180.0,10384.66667,161.875,0,0,0
74249,1,1,45,235,3771.09456,26.93638972,74249.0,0.0,0.0,108.3333333,0,0,0
235,2,2,84,204,1225531.915,17021.2766,78.33333333,3.0,4.0,66.0,0,0,0
107575,10,5,742,1844,24039.0425284685,139.4376016733,7683.9285714286,11952.7777777778,20674.5,161.625,0,0,0
23,1,1,0,0,0.0,86956.52174,23.0,0.0,0.0,0.0,0,1,0
14766024,4,2,49,0,3.3184288472,0.4063382262,2953204.8,4922008.0,10031304.0,7.8571428571,0,1,0
330,2,0,12,0,36363.63636,6060.606061,330.0,330.0,0.0,6.0,0,1,0
38,2,1,0,0,0.0,78947.36842,19.0,4.0,0.0,0.0,0,1,0
219421,1,1,45,61,483.0895858,9.114897845,219421.0,0.0,0.0,50.33333333,0,0,0
170,2,2,84,116,1176470.58823529,23529.4117647059,56.6666666667,4.0,3.0,48.4,0,0,0
30288,1,1,46,127,5711.8330692023,66.0327522451,30288.0,0.0,0.0,73.0,0,0,0
368,2,2,84,228,847826.086956522,10869.5652173913,122.6666666667,1.0,49.0,70.8,0,0,0
18,1,1,2,6,444444.4444,111111.1111,18.0,0.0,0.0,3.333333333,0,0,1
19779484,2,2,89,278,18.55457908,0.202229745,6593161.333,19700000.0,19800000.0,83.8,0,0,0
30655,2,2,92,312,13178.92677,130.4844234,10218.33333,4.0,3.0,90.0,0,0,0
64067397,2,0,74,0,1.1550336593,0.0312171259,64067397.0,64067397.0,0.0,37.0,1,1,0
157159,2,2,72,522,3779.6117307949,25.4519308471,52386.3333333333,3.0,3.0,126.0,0,0,0
371,1,1,43,59,274932.6146,5390.83558,371.0,0.0,0.0,48.33333333,0,0,0
3,2,0,12,0,4000000.0,666666.6667,3.0,3.0,0.0,6.0,0,1,0
29,1,1,2,6,275862.069,68965.51724,29.0,0.0,0.0,3.333333333,0,0,1
112209923,17,16,1548,1491,27.08316625,0.294091638,3506560.094,7011078.875,7478456.133,89.38235294,0,0,0
116477174,8,6,722,11595,105.7460409,0.120195224,8959782.615,16600000.0,71689.6,821.1333333,0,1,1
30731,2,2,64,204,8720.835638,130.1617259,10243.66667,4.0,3.0,60.0,0,0,0
61001,4,2,148,208,5835.969902,98.35904329,12200.2,10454.33333,4.0,56.14285714,0,0,0
3777781,5,0,30,0,7.941169697,1.323528283,944445.25,944445.25,0.0,6.0,0,1,1
43445503,7,6,453,4579,115.8232648,0.299225446,3620458.583,7240917.167,71440.4,359.4285714,0,0,0
139,2,2,78,110,1352517.98561151,28776.9784172662,46.3333333333,4.0,3.0,45.4,0,0,0
158,2,2,68,196,1670886.07594937,25316.4556962025,52.6666666667,4.0,3.0,59.6,0,0,0
30575,1,1,50,66,3793.949305,65.41291905,30575.0,0.0,0.0,55.33333333,0,0,0
164,2,2,66,98,1000000.0,24390.243902439,54.6666666667,3.0,4.0,39.4,0,0,0
115483210,20,19,1192,4323,47.75585992,0.33771143,3039031.842,6078063.684,6176947.667,137.875,0,0,0
60703,2,2,66,316,6292.9344513451,65.8946015848,20234.3333333333,3.0,4.0,83.0,0,0,0
203028,3,5,26,11607,57297.51561,39.40343204,29004.0,300.5,50753.5,1292.555556,0,0,1
32004879,14,15,2198,9828,375.755209073,0.9061118463,1143031.39285714,1763991.46153846,2283283.5,400.8666666667,0,0,0
24966,2,2,60,116,7049.5874389169,160.217896339,8322.0,1.0,4.0,41.2,0,0,0
3,2,0,0,0,0.0,666666.6667,3.0,3.0,0.0,0.0,0,1,1
49,1,1,2,6,163265.3061,40816.32653,49.0,0.0,0.0,3.333333333,0,0,1
99860947,11,6,1392,11595,130.0508396,0.170236719,6241309.187,9973120.4,197737.8,721.5,0,1,1
3,2,0,12,0,4000000.0,666666.6667,3.0,3.0,0.0,6.0,0,1,0
117878125,22,27,1833,15654,148.348135,0.415683571,2455794.271,5613244.048,4530516.538,349.74,0,0,0
143,2,2,102,134,1650349.65034965,27972.027972028,47.6666666667,3.0,3.0,57.4,0,0,0
25628,2,2,80,202,11003.5898236304,156.0792882784,8542.6666666667,4.0,3.0,64.4,0,0,0
242,2,2,72,370,1826446.281,16528.92562,80.66666667,3.0,49.0,95.6,0,0,0
32018557,2,0,74,0,2.311159744,0.0624637769,32018557.0,32018557.0,0.0,37.0,1,1,0
323884,9,7,534,4415,15280.16203,49.40040261,21592.26667,40485.5,31087.83333,291.1176471,0,0,0
366066,7,6,718,482,3278.097392,35.51272175,30505.5,40658.16667,49027.8,85.71428571,0,0,0
119681091,183,260,7058,495834,4201.93362,3.70150369,270771.6991,657588.4121,442354.4517,1132.63964,0,0,0
8057029,18,22,1018,34881,4455.6126085683,4.964609163,206590.487179487,182780.764705882,378463.047619048,875.5853658537,0,0,0
21,13,0,650,0,31000000.0,619047.619,1.75,1.75,0.0,50.0,0,0,0
85582297,7,7,312,11595,139.1292407,0.163585233,6583253.615,14200000.0,24280.0,793.8,0,1,1
65146355,23,29,23865,6138,460.5476392,0.798202754,1277379.51,2961197.955,2318308.464,566.0943396,0,0,0
15254826,10,9,1114,5089,406.6254181,1.245507487,847490.3333,1139651.333,1900364.375,310.15,0,0,0
169,2,2,90,122,1254437.87,23668.63905,56.33333333,3.0,3.0,51.4,0,0,0
4240031,4,4,174,398,134.904674,1.886778658,605718.7143,1413297.667,1396515.333,68.77777778,0,0,0
72705142,8,5,56,11607,160.4150639,0.17880441,6058761.833,10400000.0,20142.75,833.5,0,1,1
147978,2,0,0,0,0.0,13.51552258,147978.0,147978.0,0.0,0.0,0,1,0
102120080,22,13,2984,6354,91.44136981,0.34273377,3003531.765,4862857.286,8510001.5,259.3888889,0,0,0
4,3,0,0,0,0.0,750000.0,2.0,2.0,0.0,0.0,0,1,1
83994105,6,6,386,11595,142.6409627,0.142867169,7635827.727,16800000.0,16800000.0,922.0769231,0,0,1
23676,1,1,53,128,7644.872445,84.47372867,23676.0,0.0,0.0,78.0,0,0,0
256,2,2,66,322,1515625.0,15625.0,85.33333333,1.0,1.0,84.2,0,0,0
261934,2,1,12,6,68.71960112,11.45326685,130967.0,261934.0,0.0,6.0,0,1,0
270,2,2,72,206,1029629.63,14814.81481,90.0,12.0,49.0,62.8,0,0,0
314,2,0,12,0,38216.5605095541,6369.4267515924,314.0,314.0,0.0,6.0,0,1,0
23753,1,1,54,109,6862.291079,84.19989054,23753.0,0.0,0.0,72.33333333,0,0,0
177,2,2,100,132,1310734.46327684,22598.8700564972,59.0,1.0,0.0,56.4,0,0,0
6068551,5,1,123,46,27.8484929928,0.9887038932,1213710.2,1517137.75,0.0,30.7142857143,1,1,0
114152,13,7,627,4884,48277.73495,175.2049898,6008.0,9512.666667,14495.5,262.4285714,0,0,0
570,3,0,43,0,75438.59649,5263.157895,285.0,285.0,0.0,12.25,0,1,0
225,2,2,80,208,1280000.0,17777.77778,75.0,4.0,47.0,65.6,0,0,0
105321244,79,135,12347,92358,994.1489107,2.031878773,494465.9343,1349298.872,785707.5224,487.0,0,0,0
48394,4,2,108,176,5868.496095,123.9823119,9678.8,11228.66667,48.0,44.42857143,0,0,0
30974,2,2,80,278,11558.08097,129.1405695,10324.66667,47.0,3.0,79.6,0,0,0
24031,2,2,76,108,7656.776663,166.4516666,8010.333333,3.0,3.0,44.4,0,0,0
1345,2,2,72,246,236431.226765799,2973.9776951673,448.3333333333,1.0,4.0,70.8,0,0,0
175,2,2,78,256,1908571.429,22857.14286,58.33333333,3.0,3.0,74.6,0,0,0
197428,1,1,53,179,1175.1119395425,10.1302753409,197428.0,0.0,0.0,95.0,0,0,0
99621679,7,6,357,11595,119.9738864,0.130493685,8301806.583,16600000.0,17878.4,853.7142857,0,1,1
61523443,17,14,860,5792,108.1213871597,0.5038729708,2050781.43333333,3845215.1875,4728638.38461538,207.875,0,0,0
11449547,13,16,2701,3178,513.4700962,2.5328513,408912.3929,537591.6667,754709.4667,195.9666667,0,0,0
2683055,4,0,24,0,8.945027217,1.49083787,894351.6667,894351.6667,0.0,6.0,0,1,1
254870,2,2,64,96,627.7710205203,15.694275513,84956.6666666667,4.0,48.0,38.4,0,0,0
25035,1,1,42,134,7030.157779,79.88815658,25035.0,0.0,0.0,72.66666667,0,0,0
5802964,8,7,618,4026,800.2806841,2.584885931,414497.4286,828994.8571,11518.66667,290.25,0,0,0
3,2,0,12,0,4000000.0,666666.6667,3.0,3.0,0.0,6.0,0,0,0
31136,2,2,74,106,5781.089414,128.4686536,10378.66667,48.0,4.0,43.4,0,0,0
24826,2,2,72,104,7089.341819,161.121405,8275.333333,4.0,3.0,42.4,0,0,0
4865427,5,1,135,46,37.20125695,1.233190838,973085.4,1216356.75,0.0,32.42857143,1,1,0
2048027,4,0,24,0,11.71859551,1.953099251,682675.6667,682675.6667,0.0,6.0,0,1,1
99727,1,1,0,0,0.0,20.05474947,99727.0,0.0,0.0,0.0,0,1,0
155,2,2,74,138,1367741.935,25806.45161,51.66666667,4.0,3.0,49.8,0,0,0
557,1,1,0,0,0.0,3590.664273,557.0,0.0,0.0,0.0,0,1,0
5245479,16,23,911,37920,7402.755783,7.434974003,138038.9211,28420.4,233611.2727,970.775,0,0,0
76,1,1,6,6,157894.736842105,26315.7894736842,76.0,0.0,0.0,6.0,0,1,0
304797,2,2,74,334,1338.595852,13.12348875,101599.0,1.0,169.0,89.0,0,0,0
47953,1,1,40,122,3378.307927,41.70750527,47953.0,0.0,0.0,67.33333333,0,0,0
23490,1,1,53,117,7237.1221796509,85.1426138782,23490.0,0.0,0.0,74.3333333333,0,0,0
281029,7,7,681,3363,14389.97399,49.81692281,21617.61538,41712.16667,42869.83333,269.6,0,0,0
335,2,2,104,220,967164.179104478,11940.2985074627,111.6666666667,3.0,4.0,75.2,0,0,0
346,2,2,56,568,1803468.208,11560.69364,115.3333333,48.0,48.0,130.4,0,0,0
10416353,5,5,471,2756,309.8013287,0.960028908,1157372.556,2603028.75,2552147.5,293.3636364,0,0,0
48,2,0,4,0,83333.33333,41666.66667,48.0,48.0,0.0,2.0,0,0,0
90871307,8,5,56,11601,128.2803162,0.143059459,7572608.917,13000000.0,4567.5,833.0714286,0,1,1
187,2,2,114,178,1561497.326,21390.37433,62.33333333,3.0,48.0,69.8,0,0,0
53473,2,1,0,0,0.0,56.1030800591,26736.5,53473.0,0.0,0.0,0,1,0
50537,2,2,84,228,6173.694521,79.14992975,16845.66667,49.0,4.0,70.8,0,0,0
489351,8,8,5169,4648,20061.2648180958,32.6963672292,32623.4,69907.2857142857,48133.2857142857,577.4705882353,0,0,0
3,2,0,0,0,0.0,666666.6667,3.0,3.0,0.0,0.0,0,1,0
764,4,0,0,0,0.0,5235.602094,254.6666667,254.6666667,0.0,0.0,0,1,1
60623743,16,18,2216,7474,159.8383656,0.560836371,1837083.121,3437167.467,3560893.471,276.8571429,0,0,0
85335823,18,13,2398,8432,126.9103598,0.363270651,2844527.433,4725540.824,7104300.083,338.4375,0,0,0
84355137,6,6,381,11595,141.9711997,0.142255711,7668648.818,16800000.0,29905.6,921.2307692,0,1,1
54,1,1,0,0,0.0,37037.03704,54.0,0.0,0.0,0.0,0,1,0
58949,3,4,439,860,22035.99722,118.7467133,9824.833333,17544.0,11959.66667,162.375,0,0,0
40502,1,1,54,104,3901.041924,49.38027752,40502.0,0.0,0.0,70.66666667,0,0,0
66589206,17,12,857,8998,147.9969591,0.435506019,2378185.929,4161825.375,16828.63636,328.5,0,0,0
